,unitid,uagrntt,uagrnta,upgrntt,upgrnta,ufloant,ufloana,agrnt_t,agrnt_a,pell/loans_total,pell/loans_average
851,140003,855650.4285714285,4416.857142857143,855650.4285714285,4416.857142857143,1526825.0,7877.857142857143,215705.42857142858,4558.0,0.5604115917485164,0.5606673315803791
852,140012,23281904.714285713,4123.0,15382925.0,4420.428571428572,13170927.285714285,5744.142857142857,1228858.0,5476.0,1.1679454807016463,0.7695540799323535
853,140234,20211783.85714286,23547.714285714286,1682080.4285714286,4404.714285714285,4649620.285714285,6957.0,5238421.571428572,22504.428571428572,0.36176726812284704,0.6331341505985749
855,140252,4306730.142857143,6983.857142857143,1530153.857142857,4427.142857142857,3783172.0,7858.571428571428,982461.7142857143,7872.571428571428,0.40446320102360056,0.5633521177967642
857,140340,3156971.5714285714,5770.285714285715,1982029.0,4702.285714285715,4279982.285714285,9520.285714285714,168122.2857142857,5128.857142857143,0.463092804522956,0.4939227514180247
858,140447,94876929.28571428,21963.285714285714,7057442.428571428,4417.142857142857,21220418.285714287,7532.0,25898827.285714287,29852.571428571428,0.33257791309997603,0.5864501934602837
859,140553,31053740.42857143,18093.571428571428,4830984.285714285,4646.428571428572,9531216.857142856,6443.428571428572,7629446.428571428,16463.571428571428,0.5068591301743244,0.7211112096488116
860,140678,11658708.142857144,4934.857142857143,7451904.428571428,4872.142857142857,1856739.2857142857,6122.333333333333,1771688.0,6193.285714285715,4.013436073608303,0.7957983650802293
861,140696,31938928.0,26892.571428571428,2319454.714285714,4931.142857142857,6192547.0,6770.0,10215960.0,29585.285714285714,0.37455585145913534,0.7283815150875712
862,140720,5147847.857142857,10675.0,1714531.0,4795.571428571428,3136316.4285714286,7892.714285714285,1103879.2857142857,10304.42857142857,0.5466702863208728,0.6075947075965176
863,140818,19637291.85714286,15901.142857142857,2748509.5714285714,4758.714285714285,6649423.714285715,7540.571428571428,5085834.142857143,19046.714285714286,0.41334553030868454,0.6310813882994847
865,140872,15950452.42857143,12769.714285714286,2503676.0,4442.142857142857,6121213.714285715,7374.285714285715,4763181.714285715,14970.142857142857,0.4090162697892593,0.6023827973653622
867,140951,116015640.85714285,11995.0,9862773.57142857,4365.571428571428,29253303.57142857,6429.714285714285,26836373.714285713,12807.42857142857,0.33715076136089633,0.6789681834340562
868,140960,26468811.714285713,7693.285714285715,14630334.857142856,4924.571428571428,22486971.14285714,6875.714285714285,6849102.571428572,8147.714285714285,0.6506138494240964,0.7162268855183878
869,140988,20004003.285714287,16028.857142857143,2849362.5714285714,4697.571428571428,6329728.142857143,7300.714285714285,4642442.285714285,15748.142857142857,0.4501556002281028,0.6434399765189316
871,141015,161926.85714285713,3645.1428571428573,134164.85714285713,4030.0,1379615.857142857,9793.142857142857,14880.42857142857,3670.4285714285716,0.09724798134801706,0.4115124285214144
872,141060,24308112.285714287,14298.857142857143,4996527.857142857,5058.142857142857,11978271.0,7201.428571428572,5290036.142857143,11439.285714285714,0.4171326443643542,0.7023804800634794
873,141167,4868486.428571428,6880.857142857143,909347.7142857143,2498.1428571428573,3253114.714285714,5948.428571428572,515637.5714285714,7058.142857142857,0.27953140118066194,0.41996685799370786
874,141185,11432028.714285715,11126.0,2053621.2857142857,4411.857142857143,4006927.0,6771.0,2422296.285714286,13912.714285714286,0.5125177687824823,0.6515813237124712
875,141237,14355751.57142857,6003.857142857143,1450542.857142857,4382.571428571428,3067905.0,6329.285714285715,2988615.5714285714,13288.714285714286,0.4728121819752753,0.6924274912538088
877,141264,46160656.28571428,6689.0,20083688.57142857,4575.428571428572,34791472.71428572,6454.285714285715,12413076.57142857,8168.428571428572,0.5772589374517053,0.7088977423638778
878,141325,9017012.285714285,16798.571428571428,1240744.2857142857,4811.0,2393985.8571428573,7579.571428571428,2319768.5714285714,19519.428571428572,0.5182755286595857,0.6347324575456584
879,141334,50390073.571428575,6186.285714285715,23247821.0,4629.142857142857,39211786.28571428,6236.142857142857,12993441.42857143,7250.857142857143,0.5928783970871965,0.7423086614894738
880,141361,24996949.42857143,21097.714285714286,1844221.4285714286,4664.714285714285,4673900.0,7726.0,7702688.428571428,23560.0,0.3945787091233079,0.6037683517621389
881,141486,18870450.85714286,12971.0,3572630.8571428573,4834.428571428572,5204635.285714285,7338.428571428572,3341195.1428571427,13444.0,0.6864325089116304,0.6587825342132414
882,141565,21371829.14285714,9535.57142857143,6375497.714285715,4553.142857142857,8694691.285714285,7148.285714285715,2050353.5714285714,6699.0,0.7332632643048413,0.6369559135057355
883,141574,79762728.71428572,9710.42857142857,17052304.57142857,4452.571428571428,31100061.85714286,6833.428571428572,9670933.714285715,7694.142857142857,0.5483045226648676,0.6515867374670736
884,141608,642853.5714285715,6173.714285714285,422100.85714285716,4498.857142857143,371266.28571428574,6670.857142857143,135694.0,5256.714285714285,1.1369221321315774,0.6744046599280452
885,141644,29052964.85714286,11616.714285714286,4085887.5714285714,4343.285714285715,9002051.42857143,7087.714285714285,7317840.857142857,15222.57142857143,0.4538840511908714,0.6127907445479099
886,141680,5474910.0,4943.0,3042526.5714285714,3705.285714285714,1574429.7142857143,5262.571428571428,855326.0,4597.571428571428,1.9324626204789979,0.7040827406482437
887,141796,10025402.714285715,4641.285714285715,4907365.857142857,3698.4285714285716,3594500.5714285714,5693.857142857143,1563758.7142857143,4388.285714285715,1.3652427533743612,0.6495471309933011
888,141802,2946168.8571428573,4635.0,1515610.5714285714,3418.285714285714,552287.7142857143,5463.285714285715,510676.0,4850.428571428572,2.7442409675702155,0.6256831315534869
889,141811,10064662.0,4286.142857142857,6272448.285714285,3640.8571428571427,1781529.857142857,5166.571428571428,1831507.5714285714,4423.285714285715,3.520821310159671,0.7046950174196759
890,141839,8399277.0,5305.285714285715,3869297.5714285714,3494.285714285714,3091429.285714286,6591.285714285715,1050962.7142857143,4612.142857142857,1.2516209215293619,0.5301371941307786
891,141848,204512.33333333334,3742.3333333333335,167728.33333333334,3865.6666666666665,321774.3333333333,7029.666666666667,84359.0,4115.666666666667,0.5212607593520512,0.5499075347337474
892,141945,419563.75,5452.75,333522.75,5455.5,286265.0,8198.0,245487.75,5568.25,1.1650839257331493,0.6654671871188095
893,141981,9872353.42857143,6290.142857142857,4092420.1428571427,4081.1428571428573,5706377.571428572,6900.714285714285,766570.5714285715,5229.285714285715,0.7171660289966791,0.5914087568574682
894,141990,4204125.142857143,5212.285714285715,2188488.285714286,3689.714285714286,1323264.5714285714,5447.0,727533.2857142857,5037.857142857143,1.6538554216347192,0.6773846678381285
895,142054,1441536.142857143,3870.1428571428573,1306457.857142857,3753.8571428571427,3084630.714285714,8103.142857142857,236169.42857142858,3909.1428571428573,0.4235378488233021,0.46325940552166706
896,142090,765745.4285714285,6838.142857142857,259337.42857142858,3878.285714285714,304065.85714285716,5701.285714285715,156670.14285714287,6165.857142857143,0.8528988785794055,0.6802475632062943
897,142115,79267227.0,7991.571428571428,21811536.85714286,4096.714285714285,50061919.571428575,6720.857142857143,17895375.0,9609.142857142857,0.435691180918903,0.6095523530161968
898,142179,2572473.8571428573,3918.0,2013382.7142857143,4141.571428571428,2177220.1428571427,6092.0,436511.28571428574,4480.142857142857,0.9247492592290524,0.6798377262920926
899,142276,36517904.428571425,6399.428571428572,14915663.714285715,4175.428571428572,27990242.285714287,6906.714285714285,7914371.857142857,6898.571428571428,0.5328879815341362,0.6045463007011811
900,142285,51762532.85714286,8120.571428571428,12675801.57142857,4401.142857142857,26146069.42857143,6774.142857142857,12000379.857142856,8634.42857142857,0.4848071564277626,0.6496973786878677
901,142294,23400288.42857143,25200.0,1362579.7142857143,4520.857142857143,3992468.285714286,6829.142857142857,5248522.857142857,19184.285714285714,0.34128754864785044,0.661994812149611
902,142328,13401165.57142857,5992.0,5351140.142857143,4178.0,10143139.714285715,6327.0,2622383.5714285714,6076.857142857143,0.5275624997376833,0.6603445550813972
903,142337,672760.0,3330.0,644131.0,3205.0,1897497.0,8826.0,61841.0,3255.0,0.33946351430331645,0.3631316564695219
904,142407,319795.0,4356.857142857143,319795.0,4356.857142857143,543692.5714285715,8392.285714285714,101315.71428571429,4908.0,0.5881908578587478,0.5191502400163416
905,142416,86561.42857142857,5724.285714285715,85704.28571428571,5652.857142857143,143857.14285714287,9500.0,83242.14285714286,5660.0,0.5957596822244289,0.5950375939849625
906,142443,9614180.285714285,3597.0,6271553.285714285,3633.714285714286,5465274.714285715,4229.0,2111536.285714286,4318.714285714285,1.1475275468442665,0.8592372394689728
907,142461,22055094.57142857,18378.285714285714,2070800.142857143,4244.0,6148199.571428572,7248.285714285715,5178434.714285715,19756.14285714286,0.33681407358349297,0.585517757893492
908,142489,156577.2857142857,5234.428571428572,156577.2857142857,5234.428571428572,232572.42857142858,7496.285714285715,93034.0,5103.0,0.6732409627231332,0.6982696192400045
909,142522,123032121.14285715,6003.285714285715,75059584.0,5678.714285714285,51978753.428571425,6692.428571428572,7846412.0,4568.0,1.4440435572035404,0.8485281875040023
910,142559,13357981.0,4612.142857142857,6423970.714285715,3655.4285714285716,3458777.1428571427,4077.285714285714,2824735.5714285714,5554.714285714285,1.8572953529405936,0.8965348095721944
912,142869,158981.0,7226.0,66900.5,3717.0,92080.5,4977.0,30290.0,3564.0,0.7265436221566999,0.7468354430379747
913,142878,138238.0,5231.0,46575.5,3583.0,78770.0,6302.0,41285.0,2484.0,0.5912847530785832,0.5685496667724532
914,142887,1278369.5714285714,7386.285714285715,573089.8571428572,3872.5714285714284,1708814.142857143,7723.428571428572,421429.85714285716,12621.57142857143,0.33537284293811437,0.5014057413435927
916,143048,38279144.428571425,15209.42857142857,2566029.5714285714,4806.142857142857,8534155.714285715,7728.714285714285,8864607.42857143,16850.714285714286,0.3006776132679624,0.6218554185689729
917,143084,67440189.28571428,27124.714285714286,2572531.4285714286,4348.428571428572,11564235.285714285,6795.0,19236320.42857143,29017.85714285714,0.2224558187387772,0.639945337958583
918,143118,47837403.71428572,13576.42857142857,7562685.428571428,4519.142857142857,18347612.14285714,7247.0,11949136.857142856,16468.14285714286,0.4121890832271401,0.6235880857103432
919,143181,379427.3333333333,4581.333333333333,321082.6666666667,4144.333333333333,560384.6666666666,6236.0,92406.16666666667,5020.5,0.5729683300875471,0.6645819970066281
920,143215,18238235.42857143,4332.428571428572,10317656.42857143,3441.714285714286,5151446.428571428,3469.714285714286,2345980.1428571427,4914.428571428572,2.002865907980075,0.9919301712779973
921,143279,10487599.714285715,5343.857142857143,7422066.285714285,5128.285714285715,2025422.142857143,4248.0,1532962.142857143,5173.571428571428,3.6644540062371473,1.207223567393059
922,143288,8220492.142857143,15329.857142857143,1526620.857142857,4614.428571428572,2640861.714285714,5994.857142857143,2231412.5714285714,15269.142857142857,0.5780767879229031,0.7697311981698599
925,143358,77916753.57142857,17962.0,5334113.714285715,4440.428571428572,19916502.57142857,6662.714285714285,21125301.0,20060.14285714286,0.267823815710386,0.6664594009305518
926,143376,990724.8571428572,4300.285714285715,878695.1428571428,4375.142857142857,1513613.7142857143,7356.571428571428,195991.2857142857,4657.857142857143,0.5805280003503441,0.5947258039459375
927,143464,389648.5714285714,4729.571428571428,389648.5714285714,4729.571428571428,609274.4285714285,7804.0,40052.42857142857,5205.714285714285,0.6395288447312389,0.6060445192941348
928,143473,127422.42857142857,5081.714285714285,118179.85714285714,4444.0,4714.285714285715,3300.0,26552.85714285714,5592.571428571428,25.068454545454543,1.3466666666666667
929,143482,258904.57142857142,5277.428571428572,224711.7142857143,4418.714285714285,118607.71428571429,2970.5714285714284,35495.28571428572,4917.285714285715,1.8945792492417983,1.4874963931903433
930,143491,285935.5714285714,4351.142857142857,274068.0,4191.142857142857,5242.285714285715,2293.5,16220.833333333334,4391.0,52.28024852844997,1.8274004173284748
931,143516,100230.5,4129.0,96123.5,4010.5,29029.75,3363.0,21488.75,5351.5,3.311206607015217,1.1925364258102884
932,143543,235557.5,4018.5,227159.33333333334,3927.6666666666665,471467.5,7927.166666666667,84676.83333333333,4817.666666666667,0.4818133452111404,0.4954691672098059
933,143552,287448.28571428574,4699.428571428572,250035.2857142857,4695.142857142857,441351.5714285714,7828.428571428572,33272.71428571428,4994.142857142857,0.5665217978152176,0.5997554699903282
934,143613,9436257.714285715,5930.714285714285,3957584.1428571427,4298.285714285715,951415.1428571428,3096.0,1484242.857142857,7157.428571428572,4.159681683194928,1.3883351790328535
935,143695,83808.4,5404.0,71726.2,4687.2,110123.2,8345.4,48184.4,5419.8,0.651326877533526,0.5616507297433316
937,144005,16885448.85714286,9062.714285714286,7928725.714285715,5119.0,20540834.0,9897.42857142857,1775803.0,12231.57142857143,0.3859982371838317,0.5172050460437054
938,144050,143937880.2857143,38151.28571428572,3257667.0,4519.142857142857,4664992.857142857,5995.428571428572,38851751.428571425,41615.28571428572,0.6983219695635731,0.7537647731605032
939,144157,7367151.142857143,4240.857142857143,6138423.285714285,3838.0,2522502.1428571427,4371.142857142857,1269297.857142857,5215.714285714285,2.433466034150332,0.8780312438721486
940,144166,13477695.57142857,4231.857142857143,10448082.0,3700.714285714286,2418216.285714286,4663.428571428572,3191688.5714285714,5423.285714285715,4.320573830274191,0.7935608381325818
941,144175,4893095.571428572,4165.285714285715,4015878.5714285714,3751.4285714285716,1331593.7142857143,4122.714285714285,739509.1428571428,5373.0,3.0158437429863847,0.9099414394123152
942,144184,7620921.428571428,3870.0,5945514.428571428,3790.285714285714,1794532.4285714286,4812.714285714285,1421628.4285714286,5291.428571428572,3.3131273271581203,0.7875567692718692
943,144193,7255406.857142857,3798.1428571428573,5409590.714285715,3644.4285714285716,724773.4285714285,3212.285714285714,1500404.5714285714,5248.428571428572,7.463836974471235,1.1345281508494174
944,144209,18008244.42857143,4412.571428571428,14023924.714285715,3937.714285714286,2441352.714285714,4071.5714285714284,4877627.714285715,5398.285714285715,5.744325525854549,0.9671239605627873
945,144218,14468231.142857144,4006.5714285714284,10675162.714285715,3608.285714285714,1598426.142857143,3861.8571428571427,3552158.5714285714,5242.285714285715,6.678546119875238,0.9343395109680761
946,144281,64234135.571428575,11270.142857142857,12118652.0,4481.714285714285,36358646.571428575,7068.142857142857,19844863.85714286,13387.142857142857,0.33330866637712264,0.6340723972755017
947,144351,24788547.57142857,18659.14285714286,2859514.1428571427,4424.714285714285,7210507.428571428,6860.857142857143,7369066.571428572,22412.285714285714,0.3965759929081274,0.6449215008537041
